10160	ရဟန္တာအရှင်တို့ မလွန်ကျူးသောအရာများ	2	350
10161	ရဟန္တာအရှင်တို့ သေခြင်းကို မကြောက်လန့်ကြကြောင်း	2	350
10162	ရဟန္တာအရှင်တို့ အိပ်စက်ရကြောင်းကို ရှင်းပြခန်း	2	352
10163	ရဟန္တာအရှင်တို့ အိပ်မက် မမက်တော့ကြောင်း	2	352
10164	ရဟန္တာအရှင်တို့နှင့်စပ်၍ မှတ်သားဖွယ်များ	2	353
10165	ရဟန္တာအရှင်တို့မှာ သေဘေးကို မကြောက်	2	401
10166	ရဟန္တာအရှင်တို့၏ ဂုဏ်ကို ပုထုဇဉ်တို့ မသိနိုင်ကြကြောင်း	2	352
10167	ရဟန္တာအရှင်များကို ခွဲပြပုံ	2	349
10168	ရဟန္တာအရှင်မြတ်တို့၏ ဂုဏ်တော်များ	2	349
10169	ရဟန်းကိစ္စ	2	356
10170	ရဟန်းဆိုး, ရဟန်းပျက်တို့ ခံရသော အပြစ်များ	2	377
10171	ရဟန်းတို့ ကိုယ့်ကိုယ်ကို သတ်သေလျှင်	2	405
10172	ရဟန်းတို့ စားသောက်ရေးနှင့် စပ်၍ မှတ်သားဖွယ်များ	2	368
10173	ရဟန်းတို့ ဆင်ခြင်ရန် မှတ်သားရန် အချက်များ	2	354
10174	ရဟန်းတို့ ညီညွတ်စေရန် လူတို့က ပြုလုပ်နိုင်ပုံများ	2	373
10175	ရဟန်းတို့ နန်းတော်ဝင်ခြင်း၌ ရအပ်သော အပြစ်များ	2	376
10176	ရဟန်းတို့ ပစ္စည်းလေးပါးစသည်၌ မကပ်ညိရန်	2	367
10177	ရဟန်းတို့ ပေးခြင်း၊ ယူခြင်း၌ မြောက်, မမြောက်ကို ဆုံးဖြတ်ပြသော ဒါနလက္ခဏာဒိ ဝိနိစ္ဆယကထာ	2	405
10178	ရဟန်းတို့ မစားကောင်းသော အသားကြီး တစ်ဆယ်မျိုး	2	365
10179	ရဟန်းတို့ မစီးကောင်းသော ယာဉ်များ	2	372
10180	ရဟန်းတို့ မဆင်မြန်းကောင်းသော တန်ဆာများ	2	372
10181	ရဟန်းတို့ မရှာမီးအပ်သော အနေသန နှစ်ဆယ့်တစ်ပါး	3	276
10182	ရဟန်းတို့ မသွားသင့်, သွားသင့်သော အိမ်များ	2	359
10183	ရဟန်းတို့ မှတ်သားဖွယ်ရာများ	2	376
10184	ရဟန်းတို့ ရွှေငွေကို မကိုင်မခံအပ်ကြောင်း	2	369
10185	ရဟန်းတို့ လက်အမှုတောင်းရာ၌ (စိတ်စင်ကြယ်လျှင်) အာပတ်မသင့်ကြောင်း	3	276
10186	ရဟန်းတို့ လူတို့နှင့် ရောနှောခြင်းအပြစ်များ	2	369
10187	ရဟန်းတို့ လူတို့ပစ္စည်းကို သိမ်းဆည်းပေးကောင်း, မပေးကောင်း ခွဲခြား ပြဆိုခန်း	2	406
10188	ရဟန်းတို့ လူမထွက်ခြင်းအကြောင်းများ	2	364
10189	ရဟန်းတို့ သီလလေးပါး	2	371
10190	ရဟန်းတို့ အကျွမ်းမဝင်သင့်သော သူများ	3	278
10191	ရဟန်းတို့ အလုပ်မဟုတ်သော အမှုလေးမျိုး	3	278
10192	ရဟန်းတို့ အသားစားခြင်း၌ စိစစ်ပြခန်း	2	365
10193	ရဟန်းတို့ အသားမစားမှုနှင့် ပတ်သက်၍ မှတ်သားဖွယ်များ	3	276
10194	ရဟန်းတို့က မိဘစသော သူများအပေါ်၌ ပြုပေးကောင်းသော အမှုများ	2	370
10195	ရဟန်းတို့ကို ဆုံးမသော ဂါထာများ	2	374
10196	ရဟန်းတို့ကို ဆဲရေးခြင်းအပြစ်များ	2	379
10197	ရဟန်းတို့ကို ထေရ, မဇ္ဈိမ, နဝ ခွဲခြားပြပုံ	2	372
10198	ရဟန်းတို့ဆုတ်ယုတ်ကြောင်းခြောက်ပါး	3	278
10199	ရဟန်းတို့တစ်ပါးတည်းမနေထိုက်, နေထိုက်ပြဆိုခန်း	2	375
10200	ရဟန်းတို့ပစ္စည်းကို သူခိုးခိုးရာ၌ သိထားဖွယ်	2	405
10201	ရဟန်းတို့ပစ္စည်းတောင်းရာနှင့် စပ်၍ မှတ်သားဖွယ်များ	2	369
10202	ရဟန်းတို့မကိုင်ကောင်း မသုံးကောင်းသော ရတနာများနှင့် အခြားဝတ္ထုပစ္စည်းများ	3	277
10203	ရဟန်းတို့မကြည့်ရှုကောင်းသော အရာများ	2	370
10204	ရဟန်းတို့မပြုကောင်းသော အမှုများ	2	366
10205	ရဟန်းတို့မပြုအပ်သော ကြမ်းကြုတ်သော အမှုများ	2	367
10206	ရဟန်းတို့မပြောကောင်းသော စကားများ	2	367
10207	ရဟန်းတို့မသွားကောင်းသော အိမ်များ	2	358
10208	ရဟန်းတို့မှာ ပစ္စည်းလေးပါး ရလွယ်မှသာ	2	368
10209	ရဟန်းတို့မှာ ဘုရားသားတော်	2	400
10210	ရဟန်းတို့မှာ မျှော်လင့်ချက်မထားလျှင် (ပစ္စည်းရအောင်) သံဃာအား ကျေးဇူးများသူကို ပစ္စည်းပေးကောင်း၊ ဆေးကုကောင်းကြောင်း	3	276
10211	ရဟန်းတို့မှာ လူတို့ခင်းပေးသော အခင်းဖြစ်လျှင်	2	406
10212	ရဟန်းတို့မှာ သူတစ်ပါးပရိသတ်ကို ဖြားယောင်းလျှင်	2	405
10213	ရဟန်းတို့ရှောင်ကြဉ်ရန်	2	355
10214	ရဟန်းတို့လူထွက်ခြင်းအကြောင်းတစ်ပါး	3	278
10215	ရဟန်းတို့လူထွက်ခြင်းအကြောင်းများ	2	362
10216	ရဟန်းတို့သာသနာတော်၌ ပျော်မွေ့ကြခြင်းအကြောင်းများ	2	365
10217	ရဟန်းတို့အကပ်ခံထားသော ပစ္စည်းကို လုယူသော်လည်းကောင်း၊ အကျွမ်းဝင်၍ ယူသော်လည်းကောင်း အကပ်မပျက်ကြောင်း	3	276
10218	ရဟန်းတို့အချင်းချင်း ငြင်းခုံကြခြင်းအကြောင်း	3	276
10219	ရဟန်းတို့အညစ်အကြေးလေးမျိုး	3	278
10220	ရဟန်းတို့အတွက် တိုးတက်ကြောင်း, ဆုတ်ယုတ်ကြောင်းများ	2	358
10221	ရဟန်းတို့အတွက် လှူထားသော	2	405
10222	ရဟန်းတို့အတွက် အကောက်သုံးမျိုး	3	278
10223	ရဟန်းတို့အတွက် အညစ်အကြေးများ	2	358
10224	ရဟန်းတို့အပေါ်၌ ကြည်ညိုဖွယ်အင်္ဂါများ	2	357
10225	ရဟန်းတို့အလှူခံရာ၌ သတိမူစရာအချက်များ	2	357
10226	ရဟန်းတို့အသုံးအဆောင်များ၌	2	405
10227	ရဟန်းတို့အား ပစ္စည်းဖြင့် ဖိတ်ကြား၍ လှူဒါန်းရကျိုးများ	2	375
10228	ရဟန်းတို့၏ ပစ္စည်းများကို လူတို့ခိုးရာ ဖျက်ဆီးရာနှင့်စပ်၍ မှတ်သားဖွယ်များ	3	276
10229	ရဟန်းတော်တိုင်း နေရာခင်းထားကြပုံ	2	357
10230	ရဟန်းတော်တို့ အချင်းချင်း ခေါ်ဝေါ်ရပုံကို ပြဆိုခန်း	2	371
10231	ရဟန်းတော်တို့ အစောင့်အရှောက်တောင်းရာနှင့် စပ်၍ မှတ်သားဖွယ်များ	2	372
10232	ရဟန်းတော်တို့ အသုံးအဆောင်သည်	2	405
10233	ရဟန်းတော်တို့မှာ	2	401
10234	ရဟန်းတော်တို့၏	2	401
10235	ရဟန်းတော်များ လိုက်နာရန်အတွက် ကျင့်ဝတ် တစ်ဆယ့်ရှစ်ပါးကို ဟောထားသော ဂေါလိယာနိသုတ်	3	276
10236	ရဟန်းတော်များ ဝိနည်းကို နားမလည်လျှင် သီလဝိသုဒ္ဓိဖြစ်ရန် ခဲယဉ်းကြကြောင်း၊ ကမ္မဋ္ဌာန်းအားထုတ်သော်လည်း ခရီးမရောက်နိုင်ကြောင်း	3	278
10237	ရဟန်းတော်များက ဇိကုတ် နတ်ပြည်တင်ပုံ	2	395
10238	ရဟန်းတော်များကို အကြိမ်ကြိမ်ဥပသမ္ပဒကံပြုပေးခြင်းမှာ ကောင်းမွန်ကြောင်း	3	277
10239	ရဟန်းတော်အချို့	2	401
10240	ရဟန်းဒုဿီလအတွက် ဟောထားချက်များ	2	378
10241	ရဟန်းနှင့် လူတို့ ဆက်ဆံရေး ပုံစံလေးမျိုး	3	276
10242	ရဟန်းပဉ္ဇင်းဖြစ်ရန် အင်္ဂါငါးပါး	3	277
10243	ရဟန်းပျင်း ရဟန်းဖျင်းတို့ကို ဆုံးမတော်မူခန်း	2	373
10244	ရဟန်းပြုကာစ၌ အရေးကြီးလှပုံ	2	357
10245	ရဟန်းပြုကြခြင်းအကြောင်းများ	2	359
10246	ရဟန်းပြုကြသူ များသောကြောင့်	2	406
10247	ရဟန်းပြုရခြင်းအကျိုး	2	402
10248	ရဟန်းပြုရန် အားတတ်ပြန်	2	379
10249	ရဟန်းဖြစ်နိုင်သော အင်္ဂါရှိလျှင် ရှင်လည်းဖြစ်၏၊ ရှင်ဖြစ်နိုင်သော အင်္ဂါရှိသော်လည်း ရဟန်းဖြစ်၊ မဖြစ် နှစ်မျိုးရှိ၏၊	3	277
10250	ရဟန်းမပြုနိုင်ခြင်း, ရဟန်းဘဝ၌ မပျော်မွေ့နိုင်ခြင်းအကြောင်း	2	361
10251	ရဟန်းများမှာ လူထွက်သော်လည်း သင့်ပြီးအာပတ်များရှိပါက ငြိမ်းအေး မသွားကြောင်း	3	277
10252	ရဟန်းယုတ်တို့ ကြီးစိုးခြင်း အပြစ်များ	2	377
10253	ရဟန်းယုတ်တို့ ဖြစ်တတ်သော သဘောထားများ	2	377
10254	ရဟန်းယုတ်တို့ပြည်သူတို့ ဆွမ်းကိုစားရာ၌ ကြောက်စရာကောင်းလှပုံ	2	378
10255	ရဟန်းယောက်ျား, ရဟန်းမတို့ လိင်ပြန်ခြင်းနှင့် စပ်၍ ပြဆိုခန်း	3	277
10256	ရဟန်းရှင်ပြုပေးသော မိဘတို့မှာ ကိုယ်တိုင်ရဟန်းရှင်ပြုရသကဲ့သို့ ဖြစ်ကြောင်း	3	277
10257	ရဟန်းလူထွက်နတ်သား	2	373
10258	ရဟန်းလူထွက်၏ အပြစ်များ	2	364
10259	ရဟန်းလောင်းတို့မှာ ဥပဇ္ဈာယ်မယူသော်လည်း ရဟန်းဖြစ်ကြောင်း	3	277
10260	ရဟန်းလောင်းနှစ်ပါး သုံးပါး ပြုပေးရန် အစီအစဉ်	3	276
10261	ရဟန်းသာမဏေကို ခိုင်းစေတတ်သူလူတို့ ကျွန်ဖြစ်တတ်ကြောင်း	2	376
10262	ရဟန်းသီလဝန္တအတွက် ဟောထားချက်များ	2	379
10263	ရဟန်းသုံးမျိုးကို ဟောထားသော ပေါတ္ထကသုတ္တဝဏ္ဏနာ	3	277
10264	ရဟန်းသူခိုးကြီး ငါဦး	2	378
10265	ရဟန်းသူခိုးတို့၏ မှီရာကို ဟောသော မဟာစောရသုတ်	3	278
10266	ရဟန်းသူရဲကောင်းအစစ်	2	375
10267	ရဟန်းသံဃာကောင်းကို ကိုးကွယ်လိုသော်	2	374
10268	ရဟန်းသံဃာကောင်းတို့ မရှိသောအပြစ်	2	374
10269	ရဟန်းသံဃာကောင်းတို့ကို ကြည်ညိုရကျိုးများ	2	376
10270	ရဟန်းသံဃာကောင်းထံ ချဉ်းကပ်ရကျိုးများ	2	375
10271	ရဟန်းသံဃာတော်များကို ပြစ်မှားပြစ်များ	2	399
10272	ရဟန်းဟူ၍ ခေါ်ဆိုနိုင်သော အင်္ဂါရပ်များ	2	355
10273	ရဟန်းအမျိုးမျိုးကို ခွဲပြခန်း	2	361
10274	ရဟောဂတသုတ်	2	397
10275	ရဟောဂတသုတ်အဖွင့်	3	276
10276	ရဟောတိ	3	276
10277	ရဟောနိသဇ္ဇသိက္ခာပဒဝဏ္ဏနာ	3	276
10278	ရဟောသညကတ္ထေရအပဒါန	2	402
10279	ရာဂက္ခယော အရကောက်	3	278
10280	ရာဂစရိုက်ရှိသူအတွက် ဟောထားချက်များ	2	380
10281	ရာဂမီးကို ငြိမ်းသတ်နည်းများ	2	381
10282	ရာဂဝိနယသုတ်	2	398
10283	ရာဂဝိရာဂသုတ်	2	397
10284	ရာဂ၏ အပြစ်များကို ပြဆိုခန်း	2	380
10285	ရာဇကုမ္ဘဇာတက	2	403
10286	ရာဇဂဟံ ပုဒ်အဖွင့်	3	278
10287	ရာဇဂါရကေတိ	3	279
10288	ရာဇဂြိုဇ်ပြည်နှင့် စပ်၍ မှတ်သားဖွယ်များ	2	381
10289	ရာဇန္တေပုရပ္ပဝေသနသုတ်	2	398
10290	ရာဇပုတ္တပေတဝတ္ထု	2	400
10291	ရာဇဘဋဝတ္ထု	2	406
10292	ရာဇဘဋာဒိဝတ္ထုကထာဝဏ္ဏနာ	3	279
10293	ရာဇဘောဂ္ဂံပုဒ်အဖွင့်	3	279
10294	ရာဇဝသတိကဏ္ဍ	2	403
10295	ရာဇသိက္ခာပဒ	2	406
10296	ရာဇသိက္ခာပဒဝဏ္ဏနာ	3	278
10297	ရာဇသုတ်	2	382
10298	ရာဇာနုဝတ္တကော ဟိ လောကော	2	403
10299	ရာဇာနော ပုဒ်အဖွင့်	3	279
10300	ရာဇာနော အဓမ္မိကာ ဟောန္တိ (ယဒါ ပန) တိုင်းပြည်အုပ်ချုပ်သူတို့ တရားမစောင့်လျှင် အကုန်ပျက်စီးကြောင်း	3	279
10301	ရာဇာပုဒ်ကို ဖွင့်ပြခန်း	2	401
10302	ရာဇာပုဒ်အဖွင့်	3	278
10303	ရာဇာယတနကထာ	2	406
10304	ရာဇာယတနကထာဝဏ္ဏနာ	3	279
10305	ရာဇာအမေစ္စကထာဝဏ္ဏနာ	3	279
10306	ရာဇူနံ ဓမ္မိကာနံ	3	279
10307	ရာဇောဝါဒဇာတက	2	403
10308	ရာဇင်္ဂြိုယ်သေဋ္ဌေးကတန်ခိုးရှိမရှိ စမ်းကြည့်ပုံ	2	382
10309	ရာဓဇာတက	2	403
10310	ရာဓဗြာဟ္မဏဝတ္ထုကထာဝဏ္ဏနာ	3	279
10311	ရာဓမထေရ်ဝတ္ထု	2	382
10312	ရာဓသုတ်	2	397
10313	ရာဖြတ်ဝန်ပျက်တို့ ခံရသော ငရဲ	2	403
10314	ရာမ လက္ခဏ သီတာဒေဝီ	2	403
10315	ရာမညဒေသေ ကိရ သကဘာသာယံ စကာရန္တဥကာရန္တ န သန္တိ စသည်	3	279
10316	ရာမဏေယျကတ္ထေရဂါထာ	2	401
10317	ရာမဏေယျကသုတ်	2	397
10318	ရာမဏေယျကသုတ်အဖွင့်	3	279
10319	ရာမာတိ	3	279
10320	ရာသိတောတိ	3	280
10321	ရာသိယသုတ်	2	397
10322	ရာသိယသုတ်အဖွင့်	3	280
10323	ရာသီဥတုပြင်းထန်လျှင် တရားအားထုတ်ရန် မရနိုင်ကြောင်း	3	280
10324	ရာသီဥတုမှန်ခြင်း, မမှန်ခြင်း အကြောင်းများ၊ ဥတုသမုဋ္ဌာန်ကြောင့်လည်းကောင်း၊ နတ်တို့၏ အာနုဘော်ကြောင့်လည်းကောင်း	3	280
10325	ရာဟုလဝတ္ထုကထာဝဏ္ဏနာ	3	280
10326	ရာဟုလာမထေရ်ဝတ္ထု	2	382
10327	ရာဟုလောဝါဒ (အမ္ဗလဋ္ဌိက) သုတ်အဖွင့်	3	280
10328	ရာဟုလောဝါဒသုတ်	2	383
10329	ရာဟုအသူရိန်ကြီး	2	383
10330	ရာဟုအသူရိန်ကြီး ဘုရားရှင်၏ ရူပကာယ အတိုင်းအတာကို သိခြင်းငှာ မတတ်နိုင်ကြောင်း	3	280
10331	ရာဟဿေယျကံ	3	279
10332	ရိဉ္စတီတိ	3	280
10333	ရိဉ္ဇတီတိ ဝဇ္ဇေတိ	2	396
10334	ရိတ္တကာနေဝါတိ	3	280
10335	ရိတ္တာတိ	3	280
10336	ရိုသေထိုက်သူရှေ့တွင် မပြုထိုက်သော အမှုများ	2	395
10337	ရုက္ခဇိုင်းနတ်တို့မှာ ရုက္ခဋ္ဌကဗိမာန်၊ သာခဋ္ဌဗိမာန် နှစ်မျိုးရှိကြောင်း	3	281
10338	ရုက္ခဇိုဝ်နတ်များအကြောင်း	3	280
10339	ရုက္ခဇိုဝ်းနတ်များ	2	384
10340	ရုက္ခဓမ္မဇာကတ	2	404
10341	ရုက္ခဓမ္မေတိ	3	280
10342	ရုက္ခမူလိကင်္ဂကထာဝဏ္ဏနာ	3	280
10343	ရုက္ခရောဟနကထာ	3	281
10344	ရုက္ခသုတ္တဝဏ္ဏနာ	3	280
10345	ရုက္ခသုတ်	2	397
10346	ရုက္ခသုနခါ နာမ ကလန္ဒကာတိပိ ဝဒန္တိ	3	281
10347	ရုက္ခသ္မိံ ဇီဝသညိနော ဟိ မောဃပုရိသာ မနုဿာ	3	280
10348	ရုက္ခအစေတနာဘာဝပဉှ	2	402
10349	ရုက္ခူပမနိဒ္ဒေသ	2	384
10350	ရုစဂ္ဂတီတိ	3	281
10351	ရုစာမင်းသမီး	2	404
10352	ရုစိရဇာတက	2	404
10353	ရုစီတိ	3	281
10354	ရုဇာတိ	3	281
10355	ရုဏ္ဏသုတ်	2	398
10356	ရုဒ္ဒါပုဒ်အဖွင့်	3	281
10357	ရုဓီတိ	3	281
10358	ရုန္ဓထာတိ	3	281
10359	ရုပါရာမံ၊ ရူပရတံ၊ ရူပသမ္မုဒိတံ ပုဒ်အဖွင့်	3	282
10360	ရုပ္ပနဋ္ဌေနာတိ	3	281
10361	ရုပ္ပနသဒ္ဒေါ သင်္ဃဋ္ဋနေန စ ဝိကာရာပတ္တိယံ နိရုဠှော	3	281
10362	ရုပ် နှစ်ဆယ့်ရှစ်ပါးကို ဧကသမုဋ္ဌာန်စသည်ဖြင့် ခွဲပြပုံ	3	284
10363	ရုပ်နှင့် စပ်၍ မှတ်သားဖွယ်များ	2	393
10364	ရုရုမိဂရာဇစရိယ	2	384
10365	ရုဟကဇာတက	2	404
10366	ရုဠှနီယန္တိ ရောဟနီယံ	2	396
10367	ရူပကဏ္ဍ	3	281
10368	ရူပက္ခန္ဓကထာ	2	384
10369	ရူပက္ခန္ဓနိဒ္ဒေသဝဏ္ဏနာ	3	281
10370	ရူပဓာတု (ဥပ္ပတ္တာနုပ္ပတ္တိဝါရဝဏ္ဏနာ)	2	408
10371	ရူပဓာတုကထာ	2	408
10372	ရူပဓာတုယာ ဥပပတ္တိက္ခဏေ ကတမာနိ ပဉ္စာယတနာနိ ပါတုဘဝန္တိ	3	282
10373	ရူပဓာတုယာအာယတနကထာ	2	408
10374	ရူပနန္ဒထေရီဝတ္ထု	2	385
10375	ရူပနိဗ္ဗတ္တိပဿနာကာရကထာဝဏ္ဏနာ	3	282
10376	ရူပနှင့်ဝဏ္ဏအထူး	3	282
10377	ရူပဘဝတော စုတော ဒုဟေတုကောပိ ဟောတီတိ ဝဒန္တိ	3	281
10378	ရူပမ္ပိ ဣတ္ထိယာဒိဘာဝနေ ဒိဿမာနံ နာနာဝိဓုပဒ္ဒဝံ ဇနေတိ	3	282
10379	ရူပသတ္တကံ ဝိပဿတိ နာမ	3	282
10380	ရူပသဒ္ဒါဟောနိုင်ဟောအနက်များ	2	384
10381	ရူပသဒ္ဒေါ သဘာဝတ္ထော	3	281
10382	ရူပသုတ္တန္တိ	3	281
10383	ရူပသုတ္တဝဏ္ဏနာ	3	281
10384	ရူပသုတ်	2	397
10385	ရူပသုတ်	2	398
10386	ရူပအညာဏသုတ်	2	397
10387	ရူပါဒိဝဂ္ဂ	2	399
10388	ရူပါနီတိ	3	282
10389	ရူပါယတနံ သနိဒဿနံပုဒ်အဖွင့်	3	282
10390	ရူပါရာမသုတ်	2	397
10391	ရူပါရုံနှင့် စပ်၍ မှတ်သားဖွယ်များ	2	386
10392	ရူပါရူပဓာတုပရိယာပန္နကထာ	2	408
10393	ရူပါရူပါဝစရာနံ ဥပစာရဿ ဗလဝတာယ တတော စဝိတွာ ဒုဂ္ဂတိယံ ဥပပတ္တိ နတ္ထီတိ	3	282
10394	ရူပါဝစရကုသလဝဏ္ဏနာ	2	408
10395	ရူပါဝစရသတ္တာနံ ပုရိသိန္ဒြိယံ နတ္ထိ	3	282
10396	ရူပိယပါတိသုတ်	2	398
10397	ရူပိယသိက္ခာပဒ	2	406
10398	ရူပိယသိက္ခာပဒဝဏ္ဏနာ	3	282
10399	ရူပိယသံဝေါဟာရသိက္ခာပဒဝဏ္ဏနာ	3	282
10400	ရူပူပဇီဝိကာတိ	3	283
10401	ရူပံ ပရိဂ္ဂဟေတွာ အရူပံ ပရိဂ္ဂဏှတော သုခုမတ္တာ အရူနံ န ဥပဋ္ဌာတိ	3	283
10402	ရူပံကမ္မန္တိကထာ	2	408
10403	ရူပံကုသလာ ကုသလန္တိကထာ	2	409
10404	ရူပံမဂ္ဂေါတိကထာ	2	408
10405	ရူပံရူပါဝစရာရူပါဝစရန္တိကထာ	2	409
10406	ရူပံဝိပါကောတိကထာ	2	409
10407	ရူပံသဟေတုကန္တိကထာ	2	409
10408	ရူပံသာရမ္မဏန္တိကထာ	2	408
10409	ရူပံဟေတူတိကထာ	2	408
10410	ရူပ္ပီတိ	3	282
10411	ရေကန်နှစ်မျိုး	3	283
10412	ရေချိုးခြင်းနှင့်စပ်၍ မှတ်သားဖွယ်များ	2	387
10413	ရေငုတ်ရေပေါ်စံသော ပုဂ္ဂိုလ် ခုနစ်မျိုး	2	386
10414	ရေငုံ၍ ဆွမ်းခံကြွသော ရဟန်းတော်များ	2	386
10415	ရေစကံ ဒေန္တီတိ ဝုတ္တံ	3	283
10416	ရေစကံ အဘိနယံ	3	283
10417	ရေစက်ချကြပုံရှေးထုံး	2	386
10418	ရေစစ်, ရေတွင်းစသည်နှင့် စပ်၍ မှတ်သားဖွယ်များ	2	388
10419	ရေဏုပူဇကတ္ထေရ အပဒါန	2	402
10420	ရေဏုဝဋ္ဋီတိ	3	283
10421	ရေဏုဟတာယာတိ	3	283
10422	ရေဏုအာဒီသု	3	283
10423	ရေတွက်ရာ၌ အနည်းငယ် အပိုအလို ရှိတတ်ကြောင်း	3	283
10424	ရေနေသတ္တဝါက ပိုမိုများပြားကြောင်း	2	386
10425	ရေနှင့် စပ်၍ မှတ်သားဖွယ်များ	2	388
10426	ရေပူချောင်း	2	386
10427	ရေပွတ်သည်ကို မြင်လျှင် ငါးကြီးငါးငယ်ဟု ခွဲခြားသိတတ်ကြပုံ	3	283
10428	ရေမပြည့်အိုး ဗောင်ဗင်ထိုး	2	387
10429	ရေလှူရကျိုးပြ ဝတ္ထုများ	2	387
10430	ရေဝတဗုဒ္ဓဝံသ	2	386
10431	ရေဝတမထေရ်ဝတ္ထု	2	387
10432	ရေဝတီနတ်သမီးဝတ္ထု	2	398
10433	ရေဝတီဝတ္ထု	2	400
10434	ရေအိုင်ဥပမာပုဂ္ဂိုလ်လေးမျိုး	2	385
10435	ရောက်လေရာ အရပ်တိုင်း၌ အပူဇော်ခံရသော ပုဂ္ဂိုလ်	2	394
10436	ရောဂနှင့် အာဗာဓ ခွဲကောက်ပြ	3	283
10437	ရောဂသဒ္ဒေါ ဘင်္ဂပရိယာယော၊ ဗျာဓိပရိယာယော	3	283
10438	ရောဂသုတ်	2	399
10439	ရောဂါစွဲသူ၊ ဆေးမူရှိငြား၊ ကုစားမပြု၊ မိမိမှသာ	2	389
10440	ရောဂါနှင့် စပ်၍ မှတ်သားဖွယ်များ	2	389
10441	ရောဂါနှစ်မျိုး	3	284
10442	ရောဂါဖြစ်ကြောင် ရှစ်ပါး	3	283
10443	ရောဂါဖြစ်ကြောင်း ရှစ်မျိုး	2	388
10444	ရောဂါဖြစ်၊ စိတ်သစ်သံဝေ၊ စွဲမြဲပေ	2	389
10445	ရောင့်ရဲခြင်းအနက်ဟော သုံးပုဒ်	3	284
10446	ရောင့်ရဲခြင်း၊ တင်းတိမ်ခြင်းမရှိသော အရာသုံးမျိုး	3	284
10447	ရောင့်ရဲလွယ်ခြင်း, မလွယ်ခြင်းနှင့် စပ်၍ မှတ်သားဖွယ်များ	2	394
10448	ရောင်ခြည်တော် ခြောက်သွယ်၌ ဥပမာများ	2	394
10449	ရောင်ခြည်တော်ခြောက်ပါးနှင့် စပ်၍ မှတ်သားဖွယ်များ	3	284
10450	ရောင်းမှုဝယ်မှု၌ ညစ်ပတ်မှုများကို ပြဆိုခန်း	2	395
10451	ရောဇမလ္လဝတ္ထု	2	406
10452	ရောဇမလ္လာဒိဝတ္ထုကထာဝဏ္ဏနာ	3	284
10453	ရောပေတွာတိ	3	284
10454	ရောမကဇာတက	2	404
10455	ရောမဇနပဒေ ဇာတံ ရောမကံ	3	284
10456	ရောရုဝငရဲ	2	398
10457	ရောဟဏမိဂဇာတက	2	404
10458	ရောဟနီယန္တိ	3	284
10459	ရောဟိဏိဇာတက	2	404
10460	ရောဟိတမိဂရူပန္တိ	3	284
10461	ရောဟိတသသုတ်	2	389
10462	ရောဟိတသသုတ်အဖွင့်	3	284
10463	ရောဟိနီ ခတ္တိယကညာဝတ္ထု	2	390
10464	ရောဟိနီထေရီ	2	390
10465	ရဲရင့်စေတတ်သောအင်္ဂါများ	2	399
10466	ရံသိသညကတ္ထေရအပဒါန	2	402
10467	ရွှေငွေနှင့်စပ်၍ မှတ်သားဖွယ်များ	2	391
10468	ရှင်လောင်းဆင်ကြသည် ထုံးထမ်းစဉ်လာ	2	396
10469	ရှစ်ပါးသီလအဖွင့်	3	284
10470	ရှာမှီးခြင်းသုံးမျိုး	2	390
10471	ရှိခိုးရကျိုးများကို ပြဆိုခန်း	2	390
10472	ရှိခိုးအပ်သောပုဂ္ဂိုလ် ငါးဦးနှင့် ရှိခိုးသူတို့ ရှိခိုးနည်းကို ပြဆိုခန်း	2	407
10473	ရှောက်သီးလှူရကျိုးပြဂါထာများ	2	401
10474	ရှေ့ဆောင်နွားလား ဖြောင့်ဖြောင့်သွားက စသည့် ဥပမာဂါထာအဖွင့်	3	284
10475	ရှေ့ဆောင်နွားလား၊ အကောက်သွားက၊ နောက်နွားတသိုက်၊ ကောက်ကောက်လိုက်၏ဟူသော ဥပမာဂါထာ	2	390
10476	ရှေးမထေရ်ကြီးများမှ နမူနာယူစရာများ	2	391
10477	ရှေးအခါက ရောဂါသုံးမျိုးသာ ရှိခဲ့ဖူးကြောင်း	2	390
10478	လ နေနှင့် စပ်၍ မှတ်သားဖွယ်များ	2	409
10479	လ နေ၏ အညစ်အကြေး ငါးမျိုး	2	409
10480	လ, နေတို့နှင့်စပ်၍ မှတ်သားဖွယ်များ	3	285
10481	လကုဏ္ဍကပါဒတာယ အက္ကနော အက္ကန္တပဒသမီပေ ပဒံ နိက္ခိပိတွာ	3	285
10482	လကုဏ္ဍကဘဒ္ဒိယတ္ထေရဝတ္ထု	3	285
10483	လကုဏ္ဍကဘဒ္ဒိယမထေရ်ဝတ္ထု	2	410
10484	လကုဏ္ဍကောပုဒ်အဖွင့်	3	285
10485	လက္ခဏ (ဒွေ) ဒဿနဝဏ္ဏနာ	3	286
10486	လက္ခဏကထာ	2	410
10487	လက္ခဏပုဒ်အဖွင့်	3	285
10488	လက္ခဏမာတိကာဝဏ္ဏနာ	3	286
10489	လက္ခဏမိဂဇာတက	2	441
10490	လက္ခဏဝိနိမုတ္တာ ဓမ္မာ နာမ နတ္ထိ	3	285
10491	လက္ခဏသုတ္တဝဏ္ဏနာ	3	286
10492	လက္ခဏသုတ်	2	436
10493	လက္ခဏသံယုတ္တ	2	410
10494	လက္ခဏသံယုတ္တ	3	285
