8698	ဘဿတီတိ	0	3	533
8699	ဘဿန္တိ	0	3	243
8700	ဘဿသမာစာရာဒိဒေသနာဝဏ္ဏနာ	5	3	533
8701	ဘဿသမာစာရာဒိဝဏ္ဏနာ	5	2	221
8702	ဘဿာတိ	0	3	243
8703	မကက္ကဋဇာတက	2	2	324
8704	မကသဇာတက	2	2	324
8705	မကောင်းပြု ပူမှုနောက်က လိုက်တတ်စွ	0	2	315
8706	မကောင်းမှုကို ပြုခြင်းအပြစ်များ	13	2	311
8707	မကောင်းမှုတွင် အကြီးဆုံးလေးမျိုး	6	2	302
8708	မကောင်းမှုပြုရန်တိုက်တွန်းသူမှာ	0	2	341
8709	မကောင်းမှုပြုရာ၌ ဆိတ်ကွယ်ရာ အရပ်မရှိကြောင်း ဂါထာ	4	2	226
8710	မကောင်းမှုများကို ရေမျှောသော အလေ့အကျင့်	0	2	226
8711	မကောင်းမှုမျိုး၊ မကောင်းကျိုး၊ တွေ့ရိုးဓမ္မတာ ဟူသောဂါထာ	4	2	324
8712	မကောင်းမှုမှ ရှောင်ကြဉ်ရန် တိုက်တွန်းသောဂါထာ	4	2	226
8713	မကောင်းမှုအကုသိုလ်များကို ရေ၌ မျှောပစ်လျှင် စင်ကြယ်၏ဟု ယူမှားသည်ကို ရှင်းပြခန်း	0	3	501
8714	မကောင်းသောသူ လေးဦး	0	2	226
8715	မက္ကဋကသုတ္တန္တိ	1	3	699
8716	မက္ကဋဘမုကောတိ	0	3	618
8717	မက္ကဋသုတ်	1	2	302
8718	မက္ကဋသုတ်အဖွင့်	5	3	460
8719	မက္ကဋီဝတ္ထုကထာ ဝဏ္ဏနာ	5	3	249
8720	မက္ခဓမ္မောတိ	0	3	249
8721	မက္ခလိဂေါသာလ တိတ္ထိဆရာကြီး	0	3	249
8722	မက္ခလိဂေါသာလတိတ္ထိဆရာကြီး၏ အယူဝါဒကို ပြဆိုခန်း	0	2	227
8723	မက္ခီ၊ ပလာသီ၊ ဣဿုကီ ပုဒ်များအဖွင့်	5	3	249
8724	မက္ခော ဒေါသပ္ပဓာန ပရဂုဏဝိဒ္ဓံသနာကာရပဝတ္တာ အကုသလာ ခန္ဓာ	0	3	682
8725	မက္မနိဒ္ဒေသ	0	2	226
8726	မကြောက်သင့်သည်ကို ကြောက်တတ်သော သတ္တဝါလေးဦး	0	3	411
8727	မကြောက်သင့်သော အရာကို ကြောက်လန့်နေကြသော သတ္တဝါလေးဦး	0	2	313
8728	မခမဒ္ဒနောတိ	0	3	460
8729	မဂဓဘာသာ	0	2	341
8730	မဂဓဘာသာစကားနှင့် စပ်၍ မှတ်သားဖွယ်များ	0	3	250
8731	မဂဓေသုပုဒ်အဖွင့်	5	2	313
8732	မဂသဒ္ဒါဟောနိုင်သောအနက်	0	2	299
8733	မဂ္ဂ အမဂ္ဂ	0	3	564
8734	မဂ္ဂင် ငါးပါးဥပမာ	0	2	299
8735	မဂ္ဂင် နှစ်မျိုး	6	2	228
8736	မဂ္ဂင် ရှစ်ပါးကို ပွားများ အားထုတ်ရကျိုးများ	0	2	229
8737	မဂ္ဂင် ရှစ်ပါးကို သီလ သမာဓိ ပညာထဲ သွင်းပြပုံ	0	2	228
8738	မဂ္ဂင် ရှစ်ပါးကို အားထုတ်ရကျိုးများ	0	2	303
8739	မဂ္ဂင် ရှစ်ပါးနှင့် စပ်၍ မှတ်သားဖွယ်များ	0	2	229
8740	မဂ္ဂင် ရှစ်ပါးမရှိလျှင် သမဏအစစ် မရှိနိုင်ကြောင်း	0	2	228
8741	မဂ္ဂင် ရှစ်ပါးအစဉ်ထားပုံကို ရှင်းပြခန်း	0	2	228
8742	မဂ္ဂင် ရှစ်ပါးဥပမာ	0	2	302
8743	မဂ္ဂင် လေးဆယ်ပွားပုံ	0	2	299
8744	မဂ္ဂင်ရှစ်ပါး၌ ဗောဓိပက္ခိယတရားအားလုံးအတွင်းဝင်ပုံ	0	3	669
8745	မဂ္ဂင်္ဂဝိဘင်္ဂ (အဘိဓမ္မာဘာဇနီယဝဏ္ဏနာ)	5	3	250
8746	မဂ္ဂဉာဏကထာ	0	2	227
8747	မဂ္ဂဒတ္တိကတ္တေရအပဒါန	0	2	321
8748	မဂ္ဂဒါယကတ္ထေရအပဒါန	9	2	321
8749	မဂ္ဂဒဿနမှီတိ	0	3	501
8750	မဂ္ဂနီယဋ္ဌေနာတိ	0	3	535
8751	မဂ္ဂပစ္စယနိဒ္ဒေသဝဏ္ဏနာ	5	3	250
8752	မဂ္ဂပစ္စယနိဒ္ဒေသဝဏ္ဏနာ	5	3	669
8753	မဂ္ဂပုဒ်အဖွင့်	5	3	250
8754	မဂ္ဂပုဒ်အဖွင့်	5	3	250
8755	မဂ္ဂဖလာမတံ ပိဝန္တိ	0	3	502
8756	မဂ္ဂသစ္စနိဒ္ဒေသ	0	2	227
8757	မဂ္ဂသစ္စနိဒ္ဒေသဝဏ္ဏနာ	5	3	250
8758	မဂ္ဂသညကတ္ထေရအပဒါန	9	2	321
8759	မဂ္ဂသဒ္ဒါ၏ ပရိယာယ်ပုဒ်များဂါထာ	4	2	228
8760	မဂ္ဂသုတ်	1	2	303
8761	မဂ္ဂဟေတုကတိကဝဏ္ဏနာ	5	3	682
8762	မဂ္ဂါဓိဂမတ္ထာယ ဝိပဿနာပိ ဣတော ဗဟိဒ္ဓါ နတ္ထိ၊ ကုတော မဂ္ဂဖလာနီတိ	0	3	250
8763	မဂ္ဂါမဂ္ဂကထာဝဏ္ဏနာ	5	3	535
8764	မဂ္ဂါမဂ္ဂဉာဏဒဿနဝိသုဒ္ဓိယာပုဒ်အဖွင့်	5	3	250
8765	မဂ္ဂီထိယံ	0	3	564
8766	မဂ္ဂေနေဝ စတုန္နမ္ပိ အဂတိဂမနာနံ ပဟီနတ္တာ	0	3	535
8767	မဂ္ဂေါ နာမ စေတနာပိ ဟောတိ စေတနာသမ္ပယုတ္တဓမ္မာပိ တဒုဘယမ္ပိ	0	3	597
8768	မဂ္ဂေါ ဟိ ဧကစိတ္တက္ခဏိကော	0	3	502
8769	မဂ်က ကိလေသာကိုပယ်ပုံ ရှင်းပြခန်း	0	2	232
8770	မဂ်က ပယ်သတ်သော အကုသိုလ်တရားများကို ပြဆိုခန်း	0	2	231
8771	မဂ်ကပယ်ပြီးသော ကိလေသာများ တစ်ဖန်ပြန်၍ မဖြစ်တော့ကြောင်း	0	3	263
8772	မဂ်ကို အမည်ငါးမျိုးပေးနိုင်ပုံ	0	3	263
8773	မဂ်ကို အမည်ပေးပုံ	0	2	230
8774	မဂ်ဉာဏ်ကိုလည်း အနုပဿနာ ခေါ်နိုင်ကြောင်း	0	3	599
8775	မဂ်တန်ခိုး	0	2	231
8776	မဂ်နှင့် စပ်၍ ယူမှားချက်များ	0	2	341
8777	မဂ်ဖိုလ်ကို မရနိုင်ခြင်း, ရနိုင်ခြင်းအကြောင်းများ	0	2	307
8778	မဂ်ဖိုလ်ကို ရစေနိုင်, မရစေနိုင်သော အင်္ဂါများကို ဟောသော သုတ်များ	1	2	230
8779	မဂ်ဖိုလ်ကို ဣရိယာပုထ် မရွေးရနိုင်ကြောင်း	0	3	414
8780	မဂ်ဖိုလ်နှင့် စပ်၍ မှတ်သားဖွယ်များ	0	2	232
8781	မဂ်ဖိုလ်မရနိုင်သော ပုဂ္ဂိုလ် တစ်ဆယ့်ခြောက်ဦး	7	2	316
8782	မဂ်ဖိုလ်မရနိုင်သော အကြောင်းများ	0	3	632
8783	မဂ်ဖိုလ်မရနိုင်သော အန္တရာယ်များ	0	3	263
8784	မဂ်ဖိုလ်မရနိုင်သောပုဂ္ဂိုလ်များ	7	3	502
8785	မဂ်ဖိုလ်ရပြီးသော ရဟန်းတော်အား မေထုန်မှီဝဲဖို့ စိတ်ကူးမျှပင် မထည့်တော့ကြောင်း	8	3	619
8786	မဂ်ဖိုလ်ရရာ၌ လူနှင့် ရဟန်းမထူး	8	2	302
8787	မဂ်ဖိုလ်ရသည်ကို လဇ္ဇီရဟန်းတို့အား (အားတက်လာအောင်) ပြောကြားအပ်ကြောင်း	8	3	619
8788	မဂ်ဖိုလ်ရသူတို့ (နှစ်ဆယ့်လေးဌာန၌) မရေမတွက်နိုင်အောင် ရှိကြောင်း	0	3	263
8789	မဂ်ဖိုလ်၏ အန္တရာယ်များ	0	2	229
8790	မဂ်လေးပါး၌ ဒုက္ခပရိညာစသည်ဖြင့် လေးချက်စီပွားလျှင် တစ်ဆယ့်ခြောက်ချက်ရှိကြောင်း	0	3	461
8791	မဃဒေဝသုတ်	1	2	233
8792	မဃဒေဝသုတ်အဖွင့်	5	3	502
8793	မဃမာဏဝဝတ္ထုဝဏ္ဏနာ	5	3	251
8794	မဃလုလင်	0	2	233
8795	မဃဝပုပ္ဖိယတ္ထေရအပဒါန	9	2	321
8796	မင်းကျင့်တရား တစ်ဆယ်ပါး	11	2	283
8797	မင်းခစားတို့ သိထားဖွယ်ရာ	11	2	331
8798	မင်းဆိုးမင်းညစ်လူမချစ်	11	2	331
8799	မင်းတို့ကျင့်ထုံး (ရှေး)	11	3	414
8800	မင်းတို့တရားစောင့်ခြင်းအကျိုး၊ မစောင့်ခြင်းအပြစ်	13	2	284
8801	မင်းတို့တောလည်ခြင်းအကြောင်းများ	11	3	465
8802	မင်းတို့အဘိသိက်ခံစဉ်	11	2	331
8803	မင်းတို့အလိုသို့လိုက်ရန်	11	2	341
8804	မင်းတို့အား တစ်ဆယ်ပုံ တစ်ပုံ၊ တစ်နည်း ခြောက်ပုံ တစ်ပုံ အခွန်တော်ပေးကြရကြောင်း	11	3	465
8805	မင်းဒဏ်သင့်သူကို	11	2	341
8806	မင်းနှင့်စပ်သော ပုဒ်များအဖွင့်	11	3	263
8807	မင်းပြုရခြင်း၌ အပြစ်များကို ပြဆိုခန်း	13	2	282
8808	မင်းဖြစ်ရပါစေသား	11	2	331
8809	မင်းမျိုးသာလျှင် အမြတ်ဖြစ်ကြောင်း	11	2	338
8810	မင်းမြောက်တန်ဆာ ငါးပါး	11	2	284
8811	မင်းလုပ်သူတို့မှာ ကြမ်းလွန်းလျှင်လည်း မကောင်း၊ နုလွန်းလျှင်လည်း မကောင်း	11	3	414
8812	မင်းအား ဆုံးမသော ဂါထာများ	11	2	284
8813	မင်္ကုတန္တိ	0	3	249
8814	မင်္ဂလဇာတက	2	2	324
8815	မင်္ဂလဗုဒ္ဓဝံသ	0	2	233
8816	မင်္ဂလသုတ္တဝဏ္ဏနာ	5	2	233
8817	မင်္ဂလာ (သဗ္ဗ) ဂါထာ	4	3	461
8818	မင်္ဂလာဆောင်ရာ၌ ပြောပြစရာအချက်များ	0	2	233
8819	မင်္ဂလာဆောင်၌ ခဲပေါက်ခြင်းအလေ့	0	2	337
8820	မင်္ဂလာရှစ်ပါး	6	3	250
8821	မင်္ဂလိကာ ပုဒ်အဖွင့်	5	3	502
8822	မင်္ဂုလိတ္တိသုတ်	1	2	303
8823	မင်္ဂုလီ ပုဒ်အဖွင့်	5	3	251
8824	မင်္ဂုသာတိ နင်္ဂုလာ	0	3	251
8825	မစင်လူးသူ ရေမူရှိလျက် မဆေးပျက်က ရေ၌အပြစ် မဖြစ်မှန်စွာ	13	2	234
8826	မစားထိုက်သော ဆွမ်းငါးမျိုး	6	2	299
8827	မစ္စု သုံးမျိုး	6	2	234
8828	မစ္စုဓေယျပုဒ်အဖွင့်	5	3	461
8829	မစ္စုပါသမုတ္တိပဉှ	0	2	317
8830	မစ္စုဘာယနာဘာယနပဉှ	0	2	317
8831	မစ္ဆဇာတက	2	2	324
8832	မစ္ဆဒါယကတ္ထေရအပဒါန	9	2	321
8833	မစ္ဆဗန္ဓနံ ဇာလံ	0	3	597
8834	မစ္ဆဗန္ဓသုတ်	1	2	307
8835	မစ္ဆမံသ ဝိနိစ္ဆကထာ	0	3	644
8836	မစ္ဆရာဇစရိယ	0	2	234
8837	မစ္ဆရိနိသုတ္တာဒိဝဏ္ဏနာ	5	3	251
8838	မစ္ဆရိယကောသိယသေဋ္ဌေးဝတ္ထု	3	2	235
8839	မစ္ဆရိယသုတ်	1	2	234
8840	မစ္ဆရိယဿ မဂ္ဂေနေဝ (သောတာပတ္တိမဂ္ဂေနေဝ) ပဟီနတ္တာ	0	3	502
8841	မစ္ဆာဒိဋ္ဌိ	0	3	598
8842	မစ္ဆိကဝါရဏတ္ထန္တိ ပုဒ်အဖွင့်	5	3	597
8843	မစ္ဆုဒ္ဒါနဇာတက	2	2	324
8844	မစ္ဆေရနှိပ်စက်မှုအပြစ်များ	13	2	314
8845	မဇ္ဈတ္တော မယောဂေါ	0	3	461
8846	မဇ္ဈနှိကသုတ်	1	2	303
8847	မဇ္ဈိမဒေသမွန်မြတ်ပုံ	0	2	235
8848	မဇ္ဈိမဒေသအကြောင်းအရာ	0	3	564
8849	မဇ္ဈိမဒေသအပိုင်းအခြားကို ပြဆိုခန်း	0	2	235
8850	မဇ္ဈိမဒေသ၌သာ အာပတ်သင့်၍ ပစ္စန္တရမ၌ အာပတ်မသင့်သော သိက္ခာပုဒ် လေးခု	0	2	339
8851	မဇ္ဈိမပဋိပဒါပုဒ်အဖွင့်	5	2	235
8852	မဇ္ဈိမသီလဝဏ္ဏနာ	5	3	564
8853	မဇ္ဈိမော	0	3	597
8854	မဇ္ဈေသုတ္တဝဏ္ဏနာ	5	3	411
8855	မဇ္ဈေသုတ်	1	2	308
8856	မဉ္စပီဌာဒိအနုဇာနနကထာ	0	2	339
8857	မဉ္စပီဌာဒိအနုဇာနနကထာဝဏ္ဏနာ	5	3	597
8858	မဉ္ဇဋ္ဌိ နာမ မဉ္ဇဋ္ဌရုက္ခသာရကသာဝံ	0	3	618
8859	မဉ္ဇရိပူဇကတ္ထေရအပဒါန	9	2	321
8860	မဉ္ဇိဋ္ဌက ဝိမာနဝတ္ထု	3	2	313
8861	မဉ္ဇူသကနတ်ပန်း	10	2	236
8862	မဉ္ဇူသာတိ	0	3	565
8863	မဉ္ဇေ သင်္ကုဋိတပါဒတ္တာတိ	0	3	618
8864	မညနာ သုံးပါး	6	3	502
8865	မညမာနသုတ်	1	2	303
8866	မညမာနောတိ	0	3	461
8867	မညေတိ ဣဒံ	0	3	251
8868	မဋ္ဌကုဏ္ဍလီဝတ္ထု	3	2	236
8869	မဏတီတိ	0	3	251
8870	မဏယောတိ	0	3	699
8871	မဏိ နှစ်ဆယ့်လေးမျိုးအမည်များ	0	2	236
8872	မဏိကဏ္ဌဇာတက	2	2	324
8873	မဏိကန္တိ	0	3	251
8874	မဏိကာရကုလူပကတိဿမထေရ်ဝတ္ထု	9	2	311
8875	မဏိကုဏ္ဍလဇာတက	2	2	325
8876	မဏိစူဠကသုတ်	1	2	303
8877	မဏိစူဠကသုတ်အဖွင့်	5	3	461
8878	မဏိစောရဇာတက	2	2	324
8879	မဏိပူဇကတ္ထေရအပဒါန	9	2	321
8880	မဏိဘဒ္ဒသုတ်	1	2	303
8881	မဏိဘဒ္ဒသုတ်အဖွင့်	5	3	461
8882	မဏိမေခလာနတ်သမီး	10	2	236
8883	မဏိရတနာဝဏ္ဏနာ	5	3	502
8884	မဏိလရုက္ခေ နိဝါသိတာယ တံ ဒေဝတံ မဏိလိယာတိ ဝေါဟာရန္တိ	0	3	699
8885	မဏိသပ္ပေါ	0	3	668
8886	မဏိသူကရဇာတက	2	2	325
8887	မဏီထူဏ ဝိမာနဝတ္ထု	3	2	313
8888	မဏ္ဍ ခြောက်ပါးအဖွင့်	5	3	461
8889	မဏ္ဍခေတ္တေတိ	0	3	411
8890	မဏ္ဍနပုဒ်အဖွင့်	0	3	251
8891	မဏ္ဍပဒါယိကာထေရီအပဒါန	9	2	321
8892	မဏ္ဍပပုဒ်အဖွင့်	5	3	251
8893	မဏ္ဍပေယျအဓိပ္ပါယ်နှင့် မဏ္ဍ သုံးမျိုး	6	2	236
8894	မဏ္ဍပ် လှူရကျိုး	13	2	315
8895	မဏ္ဍပ်ဆောက်လှူရကျိုး	13	2	321
8896	မဏ္ဍဗျရသေ့ဝတ္ထု	3	2	236
8897	မဏ္ဍဘူမီတိ	0	3	411
8898	မဏ္ဍဘူမီတိ	0	3	502
8899	မဏ္ဍလိကန္တိ ဝုစ္စတိ	0	3	631
8900	မဏ္ဍလီတိ	0	3	535
8901	မဏ္ဍလဿာတိ	0	3	251
8902	မဏ္ဍဠမာလောတိ	0	3	597
8903	မဏ္ဍူကဒေဝပုတ္တဝတ္ထု	3	2	236
8904	မတကဘတ္တဇာတက	2	2	325
8905	မတကဘတ္တန္တိ	0	3	411
8906	မတင့်တယ်သောအရာ သုံးမျိုး	6	2	325
8907	မတရားစီးပွားရှာ နတ်ရွာမရောက်နိုင်ကြောင်းဂါထာ	10	2	323
8908	မတရားသဖြင့်ရသော လာဘ်ထက် လာဘ်မရခြင်းက မြတ်ကြောင်းဂါထာ	4	2	315
8909	မတရားအလှူ ကျိုးမူမကြီး	0	2	237
8910	မတရားအလှူ ကျိုးမူမကြီး	0	3	461
8911	မတရောဒနဇာတက	2	2	325
8912	မတသန္တကကထာ	0	2	339
8913	မတသန္တကကထာဒိဝဏ္ဏနာ	5	3	251
8914	မတိယာတိ	0	3	502
8915	မတိုင်ပင်ရာသော အရပ် ရှစ်မျိုး	6	2	318
8916	မတိုင်ပင်အပ်သော ပုဂ္ဂိုလ်ရှစ်ဦး တစ်နည်း ကိုးဦး	7	2	318
8917	မတူလျှင် မတုနဲ့ကိုးဆယ်ဆကွာလိမ့်မယ်	0	2	325
8918	မတ္တညူသုံးမျိုး	6	3	502
8919	မတ္တသဒ္ဒါဟောနိုင်သော အနက်များ	0	3	251
8920	မတ္တာပေတိဝတ္ထု	3	2	314
8921	မတ္တာသဒ္ဒဿ ပမာဏဝါစကတာ ဒဋ္ဌဗ္ဗာ	0	3	252
8922	မတ္တာသုခပရိစ္စာဂါ၊ ပဿေ စေ ဝိပုလံ သုခံ	0	2	237
8923	မတ္တေယျတာ ပုဒ်အဖွင့်	5	3	535
8924	မတ္တံဇာနေယျပုဒ်အဖွင့်	5	2	323
8925	မထိတာ ပုဒ်အဖွင့်	5	3	502
8926	မထီမဲ့မြင် အပြုခံရသော ပုဂ္ဂိုလ်များ	7	2	237
8927	မထီမဲ့မြင်ပြုတတ်ကြပုံများ	0	2	323
8928	မဒ နှစ်ဆယ့်ခုနစ်မျိုး အဖွင့်	5	3	597
8929	မဒတရားများကို ပြဆိုခန်း	0	2	238
8930	မဒနယုတသဒ္ဒေန ယက္ခာ ဂဟိတာ	0	3	597
8931	မဒသုံးမျိုး	6	3	252
8932	မဒ္ဒရဋ္ဌံ ကိရ အဘိရူပါနံ ဣတ္ထီနံ ဥပ္ပတ္တိဋ္ဌာနံ	0	3	502
8933	မဒ္ဒိတမတ္တိကန္တိ	0	3	618
8934	မဓုဂေါဠကန္တိ	0	3	597
8935	မဓုဒါယကတ္ထေရအပဒါန	9	2	321
8936	မဓုပိင်္ဂလန္တိ	0	3	618
8937	မဓုပိဏ္ဍိကသုတ်အဖွင့်	5	3	502
8938	မဓုပီဏ္ဍိကတ္ထေရအပဒါန	9	2	321
8939	မဓုပီဏ္ဍိကသုတ်	1	2	299
8940	မဓုမံသဒါယကတ္ထေရအပဒါန	9	2	321
8941	မဓုရသုတ်	1	2	299
8942	မဓုရသုတ်အဖွင့်	5	3	502
8943	မဓုရောတိ	0	3	252
8944	မနမှိ ဝူဠှောတီတိ	0	3	631
8945	မနသာ သင်္ခရီယန္တီတိ	0	3	535
8946	မနသာနုပေက္ခိတာ ပုဒ်အဖွင့်	5	3	502
8947	မနသိကာရပုဒ်အဖွင့်	5	2	341
8948	မနသိကာရပုဒ်အဖွင့်	5	3	252
8949	မနသိကာရလက္ခဏပဉှ	0	2	318
8950	မနသိကာရသုတ်	1	2	308
8951	မနာပကာယိကနတ်များ	10	2	238
8952	မနာပဒါယီသုတ်	1	2	308
8953	မနာပဒါယီသုတ်အဖွင့်	5	3	411
8954	မနာပပုဒ်အဖွင့်	5	3	252
8955	မနာမီ, မအိုမီ ကိုယ်ကျိုးရှာရန်	0	2	315
8956	မနာရမ္မဏေ ဉာဏံ	0	3	535
8957	မနိန္ဒြိယံပုဒ် အဖွင့်	5	2	341
8958	မနုဿနေရယိကော	0	3	461
8959	မနုဿပုဒ်အဖွင့်	5	3	597
8960	မနုဿပေတ	0	3	461
8961	မနုဿဘာဝေါ ပုညကိရိယာယ ဝိသေသပစ္စယော	0	3	253
8962	မနုဿမံသပဋိက္ခေပကထာဝဏ္ဏနာ	5	3	252
8963	မနုဿမံသပဋိက္ခေပကထာဝဏ္ဏနာ	5	3	631
8964	မနုဿလောကကထာ	0	2	342
8965	မနုဿာ ပန ဣမသ္မိံယေဝ စက္ကဝါဠေ ဗောဓနေယျာ ဟောန္တိ	0	3	253
8966	မနူတိ	0	3	253
8967	မနေသင့် မနေထိုက်သော အရပ်ခြောက်မျိုး	6	3	462
8968	မနောကမ္မဒွါရကထာ	0	2	342
8969	မနောကမ္မဒွါရကထာဝဏ္ဏနာ	5	3	253
8970	မနောကမ္မန္တဝါရဝဏ္ဏနာ	5	2	299
8971	မနောကမ္မာဓိဋ္ဌာနဒေသနာကို ပြဆိုခန်း	0	2	238
8972	မနောဇဇာတက	2	2	325
8973	မနောတိ	0	3	462
8974	မနောဒွါရေ ပန အာပတ္တိနာမ နတ္ထိ	0	2	339
8975	မနောဒွါရေ အာဇီဝဘေဒေါနာမ နတ္ထိ	0	2	342
8976	မနောဒွါရေ အာပတ္တိ နာမ နတ္ထိ	0	3	253
8977	မနောဒွါရံ နာမ	0	3	699
8978	မနောဒွါရ၌ အာရုံခြောက်ပါး ထင်လာပုံကို ပြဆိုခန်း	0	2	342
8979	မနောဓာတု	0	3	668
8980	မနောဓာတုစိတ္တဝဏ္ဏနာ	5	3	668
8981	မနောဓာတုနိဒ္ဒေသ	0	2	342
8982	မနောဓာတု၊ မနောဝိညာဏဓာတုစိတ္တကထာ	0	2	342
8983	မနောနိဝါရဏသုတ်	1	2	304
8984	မနောနိဝါရဏသုတ်အဖွင့်	5	3	461
8985	မနောပဏိဓီတိ	0	3	535
8986	မနောပဒေါသိကနတ်များ	10	2	239
8987	မနောပဒေါသိကာနတ်များအကြောင်း	10	3	253
8988	မနောပဝိစာရ ပုဒ်အဖွင့်	5	3	502
8989	မနောပဝိစာရတရား တစ်ဆယ့်ရှစ်ပါး	6	2	308
8990	မနောပုဒ်အဖွင့်	5	3	462
8991	မနောပုဗ္ဗင်္ဂမာ ဓမ္မာစသော ဂါထာအဖွင့်	5	2	239
8992	မနောဘာဝနိယာပုဒ်အဖွင့်	5	3	253
8993	မနောမယဝေါဟာရော ရူပါဝစရသတ္တေသု နိရုဠှော ဝါယံ လောကေ	0	3	535
8994	မနောမယိဒ္ဓိယာ ပုဒ်အဖွင့်	5	3	253
8995	မနောမယီဒ္ဓိကို ပြဆိုခန်း	0	2	239
8996	မနောရထော	0	3	565
8997	မနောဝိညာဏဓာတုနိဒ္ဒေသ	0	2	342
8998	မနောသင်္ခါရာ နာမ သညာဝေဒနာ၊ စတ္တာရောပိ ဝါ ခန္ဓာ	0	3	668
8999	မနောသုစရိတသီလံ နာမ	0	3	462
9000	မန္တဂ္ဂဟဏန္တိ	0	3	597
9001	မန္တဂ္ဂဟဥန္တိ	0	3	618
9002	မန္တန်တန်ခိုး	0	2	325
9003	မန္တန်နှစ်မျိုး	6	3	631
9004	မန္တပဒန္တိ	0	3	597
9005	မန္တဘာသာတိ	0	3	597
9006	မန္တသဒ္ဒေါ အတိသယတ္ထဝိသယော	0	3	252
9007	မန္တာ ဝုစ္စတိ ပညာ	0	2	237
9008	မန္တာဏီပုတ္တပုဏ္ဏတ္ထေရဝတ္ထု	9	3	411
9009	မန္တာတိ	0	3	597
9010	မန္တိတန္တိ	0	3	502
9011	မန္တေတီတိ	0	3	597
9012	မန္တံ ပယောဇေန္တီတိ	0	3	618
9013	မန္ဒဟသိတန္တိ	0	3	412
9014	မန္ဒာကိနီရေအိုင်အကြောင်း	0	3	597
9015	မန္ဒာဝရနတ်ပန်း	10	2	337
9016	မန္ဒာဝရပုပ္ဖပူဇကတ္ထေရအပဒါန	9	2	321
9017	မန္ဒိရန္တိ	0	3	252
9018	မန္ဓာတုစကြဝတေးမင်းကြီး	11	2	238
9019	မန္ဓာတုစကြာမင်းအကြောင်း	11	3	252
9020	မန်းစက်တော်ရာရှိ ခြေရာတော်	0	2	285
9021	မနှင့်မျှား ကားကနဲ ပါသောဝတ္ထုများ	3	2	239
9022	မပေးမလှူအပ်သော အလှူတစ်ဆယ်မျိုး	6	2	318
9023	မပြစ်မှားသင့်သူကို ပြစ်မှားခြင်းအဖြစ်	0	2	239
9024	မပြုသင့်သည်ကို ပြု၍ပြုသင့်သည်ကို မပြုလျှင်	0	2	312
9025	မပြောမသိ၊ ပြောမှသိ ဂါထာ	4	3	253
9026	မဖြစ်နိုင်သောအရာ တစ်ဆယ့်တစ်မျိုး	6	2	325
9027	မဖြေကောင်းသော ပုစ္ဆာများကို စုပေါင်းပြဆိုခန်း	0	2	323
9028	မမတ္တ နှစ်မျိုး	6	2	323
9029	မမတ္တေနာတိ	0	3	253
9030	မမာယန္တာတိ	0	3	535
9031	မမီတဲ့ပန်း တုန်းခု၍လှမ်း	0	2	326
9032	မမ္မနန္တိ	0	3	254
9033	မမ္မန္တိ	0	3	253
9034	မယသဒ္ဒါဟောနိုင်သော ခြောက်နက်	0	2	240
9035	မယသဒ္ဒေါ	0	3	254
9036	မယသဒ္ဒေါ ပဒပူရဏမတ္တံ	0	3	254
9037	မယား ခုနစ်မျိုး	6	2	240
9038	မယားကျင့်ဝတ် ငါးပါး	6	2	240
9039	မယားကျင့်ဝတ်ငါးပါး	6	3	412
9040	မယားခိုးတို့ သတိမူစရာ	0	2	240
9041	မယားတို့သဘောထား	0	2	326
9042	မယားပေးပြီး စိုးရိမ်ကြီးရသောမင်း	11	2	326
9043	မယားဟောင်းသေ၍ ဝိုင်းငိုကြသော တောထွက်ရဟန်းကြီးများ	8	2	326
9044	မယားအလိမ္မာများကို ပြဆိုခန်း	0	2	240
9045	မယိစ္ဆတာနိဒ္ဒေသ	0	2	342
9046	မယ်တော်မာယာ	0	2	285
9047	မယှကဇာတက	2	2	326
9048	မရဏတရား	0	2	326
9049	မရဏဒုက္ခကို ပြဆိုခန်း	0	2	241
9050	မရဏနိဒ္ဒေသဝဏ္ဏနာ	5	3	254
9051	မရဏဿတိကို ပွားများပုံနှင့် ပွားများရကျိုးများ	0	2	241
9052	မရဏဿတိသုတ္တဝဏ္ဏနာ	5	3	412
9053	မရိစဝဋ္ဋိ ကျောင်းတိုက်ကြီး	0	2	300
9054	မရိယာဒနှစ်မျိုး	6	2	241
9055	မရိယာဒနှစ်မျိုး	6	3	412
9056	မရိယာဒါနဋ္ဌ၊ ပတိဋ္ဌာပကဋ္ဌနိဒ္ဒေသ	0	2	98
9057	မရီစိကမ္မဋ္ဌာနိကမထေရ်ဝတ္ထု	9	2	312
9058	မရုမ္ပါတိ	0	3	644
9059	မရုမ္ပေဟီတိ	0	3	682
9060	မရူတိ	0	3	254
9061	မရောင့်ရဲစေနိုင်သောအရာ သုံးမျိုး	6	2	241
9062	မရောင့်ရဲနိုင်၊ တင်းမတိမ်နိုင်သော အရာသုံးမျိုး	6	3	412
9063	မရှက်အပ်သည်ကိုရှက်၍၊ ရှက်အပ်သည်ကို မရှက်လျှင်	0	2	312
9064	မရှိတာထက်၊ မသိတာကခက်	0	2	326
9065	မရှိဟူသော စကားမကြားရပါလို	0	2	312
9066	မလ ပုဒ်အဖွင့်	5	3	535
9067	မလသုတ် (အညစ်အကြေးများ)	1	2	242
9068	မလသုတ်အဖွင့်	5	3	412
